field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name
statfjord,1997,19.15453,3.09425,1.44303,0.0,23.69181,0.0,43658,0.17146125035112073,0.06564997423780333,0.019871982618294995,0.0,0.181020708615692,0.0,Producing,Producing,41686.0,statfjord,True,,0.0,146.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,217.0,10.0,0.0,25.0,1.0,223.0,247.0,2.0,2718.0416666666665,166.15068439294026,145.06666666666666,0.7438637868140612,914.0,11589.0,1479.849289,993246794.0,equinor energy as,10141.199406,4626.83913,805.948009,76563180.0,"{'Den norske stats oljeselskap a.s': 42.73434, 'Mobil Development Norway AS': 12.8203, 'Norske Conoco A/S': 10.32747, 'A/S Norske Shell': 8.54687, 'Esso Exploration and Production Norway A/S': 8.54687, 'Chevron UK Ltd.': 4.84377, 'Conoco (UK) Ltd': 4.84377, 'BP Petroleum Development Ltd': 4.84377, 'Saga Petroleum ASA': 1.60254, 'Enterprise Oil Norwegian AS': 0.8903}","{'Equinor ASA': 1.60254, 'Mobil Development Norway AS': 12.8203, 'ConocoPhillips': 4.84377, 'A/S Norske Shell': 8.54687, 'Esso Exploration and Production Norway A/S': 8.54687, 'Chevron': 4.84377, 'Aker BP': 4.84377, 'Shell': 0.8903}"
statfjord øst,1997,4.14991,0.25611,0.13673,0.0,4.54272,0.0,43672,0.033326108917874894,0.0006018777435508132,0.0004949464311387339,0.0,0.03340749562053948,0.0,Producing,Producing,41233.0,statfjord,True,20.0,0.0,168.0,23.430749027719962,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,11.0,0.0,19.0,2550.1666666666665,79.83785651765285,181.66666666666666,24.82606157515391,22.0,4092.0,,,,,,,,"{'Den norske stats oljeselskap a.s': 52.7, 'Esso Exploration and Production Norway A/S': 10.25, 'Mobil Development Norway AS': 7.5, 'Norske Conoco A/S': 6.04167, 'A/S Norske Shell': 5.0, 'Idemitsu Petroleum Norge AS': 4.8, 'Saga Petroleum ASA': 4.7875, 'Norsk Hydro Produksjon AS': 4.2, 'Elf Petroleum Norge AS': 2.8, 'Deminex Norge AS': 1.4, 'Enterprise Oil Norwegian AS': 0.52083}","{'Equinor ASA': 4.7875, 'Esso Exploration and Production Norway A/S': 10.25, 'Mobil Development Norway AS': 7.5, 'ConocoPhillips': 6.04167, 'A/S Norske Shell': 5.0, 'Idemitsu Petroleum Norge AS': 4.8, 'Norsk Hydro ASA': 4.2, 'TotalEnergies EP Norge': 2.8, 'Deminex Norge AS': 1.4, 'Shell': 0.52083}"
øst frigg,1997,0.0,0.09648,0.0,9e-05,0.09658,0.0,43576,0.0,0.005967568409936557,0.0,6.21581560508061e-06,0.005969560412220612,0.0,Producing,Shut down,28973585.0,frigg,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2893.0,14.142135623730951,368.0,0.0,0.0,0.0,,,,,,,,"{'TotalFinaElf Exploration Norge AS': 37.2254, 'Norsk Hydro Produksjon AS': 32.11159, 'Total Norge AS': 20.23215, 'Den norske stats oljeselskap a.s': 10.43086}","{'TotalEnergies EP Norge': 20.23215, 'Norsk Hydro ASA': 32.11159, 'Equinor ASA': 10.43086}"
oseberg,1997,27.26827,0.0,0.0,0.0,27.26827,0.0,43625,0.21268195561611938,0.0,0.0,0.0,0.21268195561611938,0.0,Producing,Producing,3500071.0,oseberg,True,20.625,6.232117273791125,106.44444444444444,3.0459444804161775,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,10.0,0.0,11.0,331.0,10.0,0.0,66.0,113.0,213.0,373.0,19.0,2676.1142857142854,74.72443662264334,108.85714285714286,0.3779644730092274,1489.0,26912.0,808.69582,993246603.0,equinor energy as,933.013065,3606.14,74.756825,2591747.0,"{'Den norske stats oljeselskap a.s': 64.78379, 'Norsk Hydro Produksjon AS': 13.68186, 'Saga Petroleum ASA': 8.55276, 'TotalFinaElf Exploration Norge AS': 5.76959, 'Mobil Development Norway AS': 4.3272, 'Total Norge AS': 2.8848}","{'Equinor ASA': 8.55276, 'Norsk Hydro ASA': 13.68186, 'TotalEnergies EP Norge': 2.8848, 'Mobil Development Norway AS': 4.3272}"
troll,1997,14.767050000000001,14.31718,0.0,0.0,29.08419,0.0,46437,0.1138375781641226,0.49736045194668027,0.0,0.0,0.5466310570647511,0.0,Producing,Producing,41105.0,troll,True,27.042857142857144,5.797140010223718,329.2307692307692,9.896769874360745,0.0,0.0,82.0,5.0,0.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,26.0,95.0,58.0,0.0,4.0,45.0,135.0,65.0,119.0,1585.7424242424242,111.62322515471133,315.0242424242424,14.539494280730471,3747.0,26235.0,239.330258,912732401.0,equinor energy as,1722.809231,1466.5564,187.45201,7022956.0,"{'Den norske stats oljeselskap a.s': 74.7431, 'A/S Norske Shell': 8.10145, 'Norsk Hydro Produksjon AS': 7.71753, 'Saga Petroleum ASA': 4.12322, 'Elf Petroleum Norge AS': 2.34548, 'Norske Conoco A/S': 1.62374, 'Total Norge AS': 1.34548}","{'Equinor ASA': 4.12322, 'A/S Norske Shell': 8.10145, 'Norsk Hydro ASA': 7.71753, 'TotalEnergies EP Norge': 1.34548, 'ConocoPhillips': 1.62374}"
gyda,1997,2.50518,0.5807,0.31003,0.0,3.39588,0.0,43492,0.018114320050973236,0.005547441397672089,0.0020831770244392383,0.0,0.023784283963078714,0.0,Producing,Shut down,,gyda,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.0,0.0,0.0,61.0,0.0,75.0,136.0,0.0,4126.55,5.020458146424745,66.0,0.0,191.0,0.0,96.38227,993258253.0,repsol norge as,277.71003,380.18,17.686231,816615.0,"{'BP Petroleum Dev. of Norway AS': 46.625, 'Den norske stats oljeselskap a.s': 30.0, 'Norske Conoco A/S': 9.375, 'Norske Moeco A/S': 5.0, 'Norske AEDC A/S': 5.0, 'Pelican AS': 4.0}","{'Aker BP': 46.625, 'Equinor ASA': 30.0, 'ConocoPhillips': 9.375, 'Norske Moeco A/S': 5.0, 'Kuwait Petroleum Company': 5.0, 'PGNiG': 4.0}"
tordis,1997,4.12233,0.39005,0.19691999999999998,0.0,4.70931,0.0,43725,0.03116969831714477,0.0062975225407707084,0.0037400875050531295,0.0,0.03575601541889651,0.0,Producing,Producing,21516.0,gullfaks,True,13.909090909090908,3.3601947995479504,203.25,8.603646161525198,0.0,0.0,13.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,27.0,3.0,0.0,0.0,16.0,20.0,0.0,36.0,2382.2,37.61808075912436,241.0,0.0,109.0,4367.0,2.352887,993246328.0,equinor energy as,0.0,51.4694,,,"{'Den norske stats oljeselskap a.s': 55.4, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro Produksjon AS': 8.4, 'Saga Petroleum ASA': 7.7, 'Elf Petroleum Norge AS': 5.6, 'RWE Dea Norge AS': 2.8}","{'Equinor ASA': 7.7, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro ASA': 8.4, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}"
gungne,1997,0.0,0.0,0.22351,0.39291,0.6164,0.0,43464,0.0,0.0,0.003052368553742944,0.004675954205001661,0.007586779569911349,0.0,Producing,Producing,21156.0,sleipner øst,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.0,0.0,136.35,2.640075756488827,-2.0,0.0,,,,,,,,"{'Den norske stats oljeselskap a.s': 52.6, 'Esso Exploration and Production Norway A/S': 28.0, 'Elf Petroleum Norge AS': 10.0, 'Norsk Hydro Produksjon AS': 9.4}","{'Equinor ASA': 52.6, 'Esso Exploration and Production Norway A/S': 28.0, 'TotalEnergies EP Norge': 10.0, 'Norsk Hydro ASA': 9.4}"
embla,1997,0.73609,0.29641,0.06156,0.0,1.09403,0.0,43534,0.009791470739496919,0.0030778223066829495,0.0004978499226218132,0.0,0.013179400909500148,0.0,Producing,Producing,20900.0,embla,True,20.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,4535.0,0.0,70.8,0.0,0.0,0.0,,,,,,,,"{'Phillips Petroleum Company Norway': 36.96, 'Fina Production Licenses AS': 30.0, 'Norsk Agip AS': 13.04, 'Elf Petroleum Norge AS': 8.449, 'Norsk Hydro Produksjon AS': 6.7, 'Total Norge AS': 3.547, 'Den norske stats oljeselskap a.s': 1.0, 'Saga Petroleum ASA': 0.304}","{'ConocoPhillips': 36.96, 'TotalEnergies EP Norge': 3.547, 'Vår Energi AS': 13.04, 'Norsk Hydro ASA': 6.7, 'Equinor ASA': 0.304}"
eldfisk,1997,2.35308,1.70305,0.25954,0.0,4.31566,0.0,43527,0.02008415205171389,0.015255709785539506,0.0018707015375051801,0.0,0.03606741436238364,0.0,Producing,Producing,20900.0,eldfisk,True,20.0,0.0,71.57142857142857,1.8126539343499306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,84.0,24.0,0.0,18.0,1.0,96.0,115.0,0.0,3042.4,22.08408174832418,71.5,1.0,599.0,17421.0,195.69841,872450912.0,conocophillips skandinavia as,69.893182,777.493376,0.068,,"{'Phillips Petroleum Company Norway': 36.96, 'Fina Production Licenses AS': 30.0, 'Norsk Agip AS': 13.04, 'Elf Petroleum Norge AS': 8.449, 'Norsk Hydro Produksjon AS': 6.7, 'Total Norge AS': 3.547, 'Den norske stats oljeselskap a.s': 1.0, 'Saga Petroleum ASA': 0.304}","{'ConocoPhillips': 36.96, 'TotalEnergies EP Norge': 3.547, 'Vår Energi AS': 13.04, 'Norsk Hydro ASA': 6.7, 'Equinor ASA': 0.304}"
tommeliten gamma,1997,0.14150000000000001,0.64825,0.07225,0.0,0.86199,0.0,43444,0.0008194103571064584,0.0033532222178710796,0.000379004877237348,0.0,0.004347473926943615,0.0,Producing,Shut down,41411.0,edda,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4359.0,0.0,75.88,0.6713171133426251,0.0,0.0,,,,,,,,"{'Den norske stats oljeselskap a.s': 70.64, 'Total Norge AS': 20.23, 'Norsk Agip AS': 9.13}","{'Equinor ASA': 70.64, 'TotalEnergies EP Norge': 20.23, 'Vår Energi AS': 9.13}"
gullfaks,1997,24.1213,1.68412,0.18906,0.0,25.99445,0.0,43686,0.37682079509383704,0.037515307502001057,0.005920410765847556,0.0,0.41364838826885836,0.0,Producing,Producing,21188.0,gullfaks,True,28.571428571428573,2.439750182371333,216.85714285714286,91.38641141042902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,403.0,44.0,0.0,138.0,41.0,335.0,514.0,0.0,1957.8,72.05345238085401,153.68,35.1153385289107,1095.0,28815.0,917.35781,993246328.0,equinor energy as,11007.014045,3905.798,586.198577,47244707.0,"{'Den norske stats oljeselskap a.s': 91.0, 'Norsk Hydro Produksjon AS': 9.0}","{'Equinor ASA': 91.0, 'Norsk Hydro ASA': 9.0}"
sleipner vest,1997,0.0,0.44216,0.78042,2.26225,3.4848,0.0,43457,0.0,0.0511149192476812,0.01592395993463937,0.039740827519940965,0.09465669663675051,0.0,Producing,Producing,40848.0,sleipner øst,True,33.333333333333336,15.275252316519467,100.33333333333333,15.044378795195675,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,17.0,17.0,0.0,3838.7333333333336,13.87131332402711,108.0,0.0,758.0,3555.0,,,,,,,,"{'Den norske stats oljeselskap a.s': 49.50291, 'Esso Exploration and Production Norway A/S': 32.23936, 'Elf Petroleum Norge AS': 9.4112, 'Norsk Hydro Produksjon AS': 8.84653}","{'Equinor ASA': 49.50291, 'Esso Exploration and Production Norway A/S': 32.23936, 'TotalEnergies EP Norge': 9.4112, 'Norsk Hydro ASA': 8.84653}"
vigdis,1997,1.59681,0.0,0.0,0.0,1.59681,0.0,43732,0.12494140263812399,0.0,0.0,0.0,0.12494140263812399,0.0,Approved for production,Producing,21516.0,snorre,True,19.0,5.477225575051661,277.09090909090907,22.416308997935168,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,2806.866666666667,330.4179978955949,292.0,0.0,726.0,5921.0,12.668736,993246751.0,equinor energy as,0.0,271.07541,2.8645,,"{'Den norske stats oljeselskap a.s': 55.4, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro Produksjon AS': 8.4, 'Saga Petroleum ASA': 7.7, 'Elf Petroleum Norge AS': 5.6, 'RWE Dea Norge AS': 2.8}","{'Equinor ASA': 7.7, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro ASA': 8.4, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}"
sleipner øst,1997,0.0,7.50047,2.18703,2.69961,12.38711,0.0,43478,0.0,0.13572472237171382,0.02331407578149849,0.027032147906789532,0.17978047858724977,0.0,Producing,Producing,41211.0,sleipner øst,True,38.0,16.431676725154983,83.6,0.8944271909999153,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,0.0,0.0,8.0,7.0,2.0,0.0,14.0,0.0,43.0,45.0,12.0,2713.5,2191.3239148971106,82.0,0.0,23.0,1423.0,,,,,,,,"{'Den norske stats oljeselskap a.s': 49.6, 'Esso Exploration and Production Norway A/S': 30.4, 'Norsk Hydro Produksjon AS': 10.0, 'Elf Petroleum Norge AS': 10.0}","{'Equinor ASA': 49.6, 'Esso Exploration and Production Norway A/S': 30.4, 'Norsk Hydro ASA': 10.0, 'TotalEnergies EP Norge': 10.0}"
tor,1997,0.34683,0.05709,0.017320000000000002,0.0,0.42122,0.0,43520,0.0025586364443870215,0.0003097836488436876,0.0001037771505182955,0.0,0.002808606362053909,0.0,Producing,Producing,45891.0,tor,True,25.0,0.0,67.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3266.5,7.7781745930520225,67.0,0.0,53.0,74.0,27.8775,872450912.0,conocophillips skandinavia as,8.264966,144.729105,5.227763,445105.0,"{'Phillips Petroleum Company Norway': 32.02086, 'Fina Production Licenses AS': 25.99096, 'Elf Petroleum Norge AS': 11.94574, 'Norsk Agip AS': 11.2974, 'Amerada Hess Norge AS': 8.73766, 'Norsk Hydro Produksjon AS': 5.80464, 'Total Norge AS': 3.073, 'Den norske stats oljeselskap a.s': 0.86637, 'Saga Petroleum ASA': 0.26337}","{'ConocoPhillips': 32.02086, 'TotalEnergies EP Norge': 3.073, 'Vår Energi AS': 11.2974, 'Aker BP': 8.73766, 'Norsk Hydro ASA': 5.80464, 'Equinor ASA': 0.26337}"
snorre,1997,10.7701,0.57723,0.56815,0.0,11.91552,0.0,43718,0.11612438752814969,0.011814903627506774,0.00507031729029283,0.0,0.12527705877192938,0.0,Producing,Producing,40906.0,snorre,True,23.333333333333332,2.886751345948129,341.5238095238095,11.111341267457531,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,0.0,117.0,22.0,0.0,72.0,8.0,88.0,118.0,50.0,2439.7,456.9017180970103,309.0,0.0,620.0,38233.0,370.679206,993246751.0,equinor energy as,159.530559,1923.405115,139.590009,4923273.0,"{'Den norske stats oljeselskap a.s': 41.4, 'Saga Petroleum ASA': 11.7245, 'Esso Exploration and Production Norway A/S': 11.1581, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro Produksjon AS': 8.9265, 'Deminex Norge AS': 8.8787, 'Elf Petroleum Norge AS': 5.951, 'Amerada Hess Norge AS': 1.1806, 'Enterprise Oil Norwegian AS': 1.1806}","{'Equinor ASA': 11.7245, 'Esso Exploration and Production Norway A/S': 11.1581, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro ASA': 8.9265, 'Deminex Norge AS': 8.8787, 'TotalEnergies EP Norge': 5.951, 'Aker BP': 1.1806, 'Shell': 1.1806}"
vest ekofisk,1997,0.04622,0.16562,0.02631,0.0,0.23813,0.0,43513,0.00038025908233330806,0.0016178258886730074,0.0003199751410798827,0.0,0.0021534220476143347,0.0,Producing,Shut down,20900.0,ekofisk,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3382.0,0.0,71.0,0.0,0.0,0.0,,,,,,,,"{'Phillips Petroleum Company Norway': 36.96, 'Fina Production Licenses AS': 30.0, 'Norsk Agip AS': 13.04, 'Elf Petroleum Norge AS': 8.449, 'Norsk Hydro Produksjon AS': 6.7, 'Total Norge AS': 3.547, 'Den norske stats oljeselskap a.s': 1.0, 'Saga Petroleum ASA': 0.304}","{'ConocoPhillips': 36.96, 'TotalEnergies EP Norge': 3.547, 'Vår Energi AS': 13.04, 'Norsk Hydro ASA': 6.7, 'Equinor ASA': 0.304}"
hod,1998,0.29361,0.05429,0.01508,0.0,0.36294,0.0,43485,0.01282771794698,0.002768095697023278,0.0008059024679691633,0.0,0.016366675399615026,0.0,Producing,Producing,21052.0,valhall,True,30.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,30.0,36.0,0.0,2917.5,159.0990257669732,72.0,0.0,42.0,119.0,,,,,,,,"{'Enterprise Oil Norwegian AS': 25.0, 'Elf Petroleum Norge AS': 25.0, 'Amerada Hess Norge AS': 25.0, 'BP Amoco Norge AS': 25.0}","{'Shell': 25.0, 'TotalEnergies EP Norge': 25.0, 'Aker BP': 25.0}"
njord,1998,1.6956099999999998,0.0,0.0,0.0,1.6956099999999998,0.0,43751,0.06458085593879877,0.0,0.0,0.0,0.06458085593879877,0.0,Producing,Producing,40585.0,njord,True,23.75,2.5000000000000004,319.0952380952381,49.97189686404226,0.0,0.0,16.0,3.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,6.0,4.0,6.0,0.0,16.0,3083.225,63.05872263216262,330.0,0.0,635.0,7150.0,148.77117,993246581.0,equinor energy as,930.359854,664.012,0.606293,12652.0,"{'Den norske stats oljeselskap a.s': 50.0, 'Norsk Hydro Produksjon AS': 22.5, 'Mobil Development Norway AS': 20.0, 'Paladin Resources Norge AS': 7.5}","{'Equinor ASA': 50.0, 'Norsk Hydro ASA': 22.5, 'Mobil Development Norway AS': 20.0, 'Repsol': 7.5}"
gungne,1998,0.0,0.0,0.1023,0.1804,0.28271,0.0,43464,0.0,0.0,0.008098010417829352,0.014450243365886033,0.02254320516790867,0.0,Producing,Producing,21156.0,sleipner øst,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.0,0.0,136.35,2.640075756488827,14.0,0.0,,,,,,,,"{'Den norske stats oljeselskap a.s': 52.6, 'Esso Exploration and Production Norway A/S': 28.0, 'Elf Petroleum Norge AS': 10.0, 'Norsk Hydro Produksjon AS': 9.4}","{'Equinor ASA': 52.6, 'Esso Exploration and Production Norway A/S': 28.0, 'TotalEnergies EP Norge': 10.0, 'Norsk Hydro ASA': 9.4}"
gyda,1998,1.7399,0.48363,0.22114999999999999,0.0,2.44469,0.0,43492,0.05270030478320239,0.015119600238221786,0.00868085087820871,0.0,0.07601875958165412,0.0,Producing,Shut down,,gyda,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.0,0.0,0.0,61.0,0.0,75.0,136.0,0.0,4126.55,5.020458146424745,66.0,0.0,293.0,0.0,107.605713,993258253.0,repsol norge as,211.709597,353.98534,19.512535,777403.0,"{'BP Petroleum Dev. of Norway AS': 56.0, 'Den norske stats oljeselskap a.s': 30.0, 'Norske AEDC A/S': 5.0, 'Norske Moeco A/S': 5.0, 'Pelican AS': 4.0}","{'Aker BP': 56.0, 'Equinor ASA': 30.0, 'Kuwait Petroleum Company': 5.0, 'Norske Moeco A/S': 5.0, 'PGNiG': 4.0}"
norne,1998,6.3157000000000005,0.0,0.0,0.0,6.3157000000000005,0.0,43778,0.1827859926418341,0.0,0.0,0.0,0.1827859926418341,0.0,Producing,Producing,40672.0,norne,True,24.285714285714285,1.8898223650461359,376.875,2.1671244937540037,0.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,10.0,2825.25,198.5554078840463,375.75,0.4999999999999952,816.0,1353.0,418.303952,893246592.0,equinor energy as,826.358898,1792.114235,3.134315,68208.0,"{'Den norske stats oljeselskap a.s': 79.0, 'Norsk Hydro Produksjon AS': 8.1, 'Norsk Agip AS': 6.9, 'Enterprise Oil Norwegian AS': 6.0}","{'Equinor ASA': 79.0, 'Norsk Hydro ASA': 8.1, 'Vår Energi AS': 6.9, 'Shell': 6.0}"
