field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name,current_remaining_recoverable_oil,current_remaining_recoverable_gas,current_remaining_recoverable_ngl,current_remaining_recoverable_condensate,current_remaining_recoverable_oe,original_recoverable_oil,original_recoverable_gas,original_recoverable_ngl,original_recoverable_condensate,original_recoverable_oe,electrified,years_electrified,electricity_mw,oe_fac_prod,ch4_fac_emissions,nox_fac_emissions,co2_fac_emissions,oe_share_prod,ch4_share_emissions,nox_share_emissions,co2_share_emissions,co2e_gwp100_tons,co2e_gwp20_tons,tco2e/ktoe_gwp100,tco2e/ktoe_gwp20
islay,2018,0.00011,0.00173,0.00016,0.0,0.00199,0.0,21105675,6.685579234215216e-06,0.0001029967637032,9.84731927834662e-06,0.0,0.0001190460822411,0.0,Producing,Producing,27122635.0,frigg,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0,14.583095236151566,125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'TotalEnergies E&P UK Limited': 94.49, 'Total E&P Norge AS': 5.51}",{'TotalEnergies EP Norge': 5.51},0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.1,0,0,0.0,0.00199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kristin,2018,0.54112,0.90456,0.40644,0.0,1.85212,0.80713,1854729,0.0128321749969175,0.0056865567149837,0.0030327964892907,0.0,0.0174189308373146,0.0170761026308875,Producing,Producing,1854695.0,kristin,True,30.0,0.0,364.0,6.324555320336759,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,21.0,32.0,0.0,0.0,4.0,65.0,0.0,69.0,4871.0,0.0,355.0,0.0,29.0,9782.0,326.263515,993246522.0,equinor energy as,348.964769,259.017527,15.907066,1784549.1,"{'Equinor Energy AS': 55.2991, 'Petoro AS': 19.577, 'ExxonMobil Exploration and Production Norway AS': 10.8761, 'Eni Norge AS': 8.2478, 'Total E&P Norge AS': 6.0}","{'Equinor ASA': 55.2991, 'Petoro AS': 19.577, 'Vår Energi AS': 8.2478, 'TotalEnergies EP Norge': 6.0}",3.47,9.41,1.99,0.0,16.66,28.27,37.06,8.01,2.1,82.65,0,0,0.0,7.887880000000001,349.75061999999997,601.494508,349.798772,0.23480580333372209,164.0624282157791,202.05321965651098,158.74334840266837,223472.97426746902,232660.4702475526,143640.3986136537,149545.7909286145
knarr,2018,1.00496,0.03463,0.1291,0.0,1.16868,1.83579,20460988,0.0251433730048417,0.0014700306634608,0.0054774842157082,0.0,0.0317705767252428,0.0470610524406135,Producing,Shut down,,knarr,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.6666666666665,16.165807537309583,127.0,0.0,27.0,0.0,141.919399,912730026.0,a/s norske shell,113.653767,171.050509,1.785875,158376.575,"{'A/S Norske Shell': 45.0, 'Idemitsu Petroleum Norge AS': 25.0, 'Wintershall Norge AS': 20.0, 'DEA Norge AS': 10.0}","{'A/S Norske Shell': 45.0, 'Idemitsu Petroleum Norge AS': 25.0, 'Wintershall Dea Norge AS': 10.0}",0.0,0.0,0.0,0.0,0.0,9.6,0.41,0.64,0.0,11.23,0,0,0.0,1.16868,113.653767,171.050509,141.919399,1.0,227.307534,342.101018,283.838798,391919.925348,404649.147252,399229.33540404565,412195.9606564672
ringhorne øst,2018,0.27716,0.0,0.0,0.0,0.27716,1.37005,3505505,0.0060291373321311,0.0,0.0,0.0,0.0060291373321311,0.0226033253620842,Producing,Producing,3505593.0,balder,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,5.0,10.0,0.0,1997.0,1.4142135623730951,128.5,0.0,0.0,811.0,0.0,,,0.0,0.0,0.0,0.0,"{'Point Resources AS': 77.38, 'Statoil Petroleum AS': 14.82, 'Faroe Petroleum Norge AS': 7.8}","{'Point Resources AS': 77.38, 'Equinor ASA': 14.82, 'DNO ASA': 7.8}",1.51,0.0,0.0,0.0,1.51,14.72,0.25,0.0,0.0,14.97,0,0,0.0,1.9405400000000002,474.709713,1032.662272,140.72968,0.14282622362847455,67.80099562754698,147.49125259336063,20.099888746843664,65791.32938330482,69588.18513844746,282591.323317221,298899.8323920147
snorre,2018,5.33289,0.0,0.0,0.0,5.33289,9.70551,43718,0.0347278960766282,0.0,0.0,0.0,0.0347278960766282,0.0657652850017669,Producing,Producing,40906.0,snorre,True,23.33333333333333,2.886751345948129,341.5238095238095,11.111341267457531,0.0,0.0,10.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,332.0,0.0,143.0,108.0,0.0,0.0,1164.0,395.0,0.0,933.0,98.0,1111.0,1305.0,837.0,2712.0,141.49346274651705,321.6666666666667,19.62311562078424,4590.0,38233.0,465.328729,993246751.0,equinor energy as,919.312162,2268.902365,151.218397,14547073.568,"{'Equinor Energy AS': 33.27556, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 17.44596, 'Idemitsu Petroleum Norge AS': 9.6, 'DEA Norge AS': 8.57108, 'Point Resources AS': 1.1074}","{'Equinor ASA': 33.27556, 'Petoro AS': 30.0, 'Vår Energi AS': 17.44596, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 8.57108, 'Point Resources AS': 1.1074}",76.61,0.0,0.0,0.0,76.61,319.35,6.65,4.76,0.0,335.04,0,0,0.0,6.90834,919.312162,2288.27068,466.464949,0.7719495566228646,1419.325231707814,3517.9077115414193,719.2977165960882,1803178.1561635828,1882660.3691392206,402528.5843322295,420271.62461880106
marulk,2018,0.0271,0.576,0.09959,0.0,0.70266,0.01447,18212090,0.0007462004767588,0.0147873330314096,0.0025572124679151,0.0,0.0180824799686929,0.0003197003805648,Producing,Producing,21788.0,norne,True,20.0,0.0,368.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.0,119.31470990619724,115.0,0.0,33.0,83.0,0.0,,,0.0,0.0,0.0,0.0,"{'Statoil Petroleum AS': 50.0, 'INEOS E&P Norge AS': 30.0, 'Eni Norge AS': 20.0}","{'Equinor ASA': 50.0, 'PGNiG': 30.0, 'Vår Energi AS': 20.0}",0.03,0.61,0.03,0.0,0.7,0.65,9.0,0.73,0.0,11.04,0,0,0.0,3.1923399999999997,308.71976,668.228418,328.426678,0.2201081338453924,67.95173025479743,147.08251006843884,72.2893831996216,117864.35808752342,121669.65498179207,199690.76368223105,206137.85808111503
mikkel,2018,0.25768,1.69158,0.83927,0.0,2.78848,0.01132,1630514,0.0035989779694022,0.0225799812786781,0.0114027894978962,0.0,0.0372737866294393,0.0001413141782331,Producing,Producing,1629477.0,åsgard,True,20.0,0.0,220.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0,0.0,367.0,0.0,7.0,901.0,0.0,,,0.0,0.0,0.0,0.0,"{'Equinor Energy AS': 43.97, 'ExxonMobil Exploration and Production Norway AS': 33.48, 'Eni Norge AS': 14.9, 'Total E&P Norge AS': 7.65}","{'Equinor ASA': 43.97, 'Vår Energi AS': 14.9, 'TotalEnergies EP Norge': 7.65}",0.41,2.62,0.64,0.0,4.25,5.95,32.21,8.32,2.25,56.22,0,0,0.0,19.62807,2322.486065,2722.349286,1048.277431,0.14206592904957033,329.9461405289058,386.75308051302443,148.92450713671184,273301.80318443425,291778.787054053,116679.8002873533,124568.11555896857
morvin,2018,0.4657799999999999,0.28638,0.13227,0.0,0.88441,0.04597,4966234,0.0027355421599914,0.0019818242285145,0.0007610533967648,0.0,0.0046957184721506,0.0003413464870808,Producing,Producing,1025257.0,åsgard,True,20.0,0.0,360.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,4655.0,59.39696961966999,351.0,1.4142135623730951,18.0,0.0,0.398151,997004825.0,equinor energy as,0.0,6.78699,0.0,0.0,"{'Equinor Energy AS': 64.0, 'Eni Norge AS': 30.0, 'PGNiG Upstream Norway AS': 6.0}","{'Equinor ASA': 64.0, 'Vår Energi AS': 30.0, 'PGNiG': 6.0}",0.19,0.11,0.02,0.0,0.34,9.29,3.54,0.75,0.0,14.26,0,0,0.0,19.62807,2322.486065,2722.349286,1048.277431,0.04505842907631774,104.64757364053878,122.97059333175193,47.25167433561323,86790.39717102796,92650.66129489813,116825.7950431145,124714.11031472977
draugen,2018,1.15952,0.0075899999999999,0.05046,0.0,1.21759,9.85913,43758,0.0222825514017066,0.0001890706938494,0.0009100699273832,0.0,0.0232976364225813,0.20651735284599,Producing,Producing,21548.0,åsgard,True,22.285714285714285,5.120525385131903,268.7142857142857,17.19634512663333,0.0,0.0,107.0,9.0,2.0,11.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,24.0,0.0,0.0,6.0,96.0,91.0,0.0,72.0,46.0,135.0,82.0,171.0,1661.0,0.0,289.0,0.0,538.0,7447.0,192.172,921788932.0,okea asa,180.655308,1125.734511,78.796906,5554490.0,"{'Petoro AS': 47.88, 'A/S Norske Shell': 44.56, 'Neptune E&P Norge AS': 7.56}","{'Petoro AS': 47.88, 'A/S Norske Shell': 44.56, 'Neptune Energy Norge AS': 7.56}",8.4,1.94,0.24,0.0,10.8,153.71,3.67,2.9,0.0,162.89,0,0,0.0,19.62807,2322.486065,2722.349286,1048.277431,0.062033098516563266,155.27761539219443,238.70856127929184,76.94892175803784,152264.9843584741,160960.53082043695,148874.28323326653,157376.19358580414
enoch,2018,0.0185,0.0,0.0,0.0,0.0185,0.0465,3437659,0.0007051477386571,0.0,0.0,0.0,0.0007051477386571,0.0009741336477282,Producing,Producing,3437805.0,brae,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.0,0.0,71.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'Repsol Sinopec North Sea Limited': 24.0, 'Dana Petroleum (BVUK) Limited': 20.8, 'First Oil Expro Limited': 14.0, 'Faroe Petroleum (ROGB) Limited': 12.0, 'Statoil Petroleum AS': 11.78, 'Endeavour Energy (UK) Limited': 8.0, 'CapeOmega II AS': 4.36, 'Aker BP ASA': 2.0, 'Faroe Petroleum Norge AS': 1.86, 'Repsol Sinopec LNS Limited': 1.2}","{'Repsol': 1.2, 'Dana Petroleum (BVUK) Limited': 20.8, 'First Oil Expro Limited': 14.0, 'DNO ASA': 1.86, 'Equinor ASA': 11.78, 'Endeavour Energy (UK) Limited': 8.0, 'CapeOmega AS': 4.36, 'Aker BP': 2.0}",0.01,0.0,0.0,0.0,0.01,0.43,0.0,0.0,0.0,0.43,0,0,0.0,0.0185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trym,2018,0.06718,0.26485,0.0,0.0,0.3320099999999999,0.00277,18081500,0.0025302922336913,0.0098733704831212,0.0,0.0,0.012376573270057,0.0003994646038098,Producing,Producing,21988.0,harald,True,20.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3499.0,0.0,65.0,0.0,5.0,73.0,0.0,,,0.0,0.0,0.0,0.0,"{'Faroe Petroleum Norge AS': 50.0, 'Spirit Energy Norge AS': 50.0}","{'DNO ASA': 50.0, 'Sval Energi AS': 50.0}",0.08,0.59,0.0,0.0,0.67,1.76,4.31,0.0,0.0,6.07,0,0,0.0,0.3320099999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valemon,2018,0.30066,2.36677,0.00556,0.0,2.67297,0.10319,20460969,0.0068881512231314,0.0603095768753088,0.0005348123431861,0.0,0.0663958447666172,0.0035918252091845,Producing,Producing,18403644.0,kvitebjørn,True,25.0,0.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,1.0,0.0,0.0,17.0,14.0,0.0,8.0,4.0,41.0,53.0,0.0,4234.25,270.4482390403013,133.5,0.0,271.0,1191.0,3.323993,912732630.0,equinor energy as,67.060555,32.722738,0.010186,675.57,"{'Statoil Petroleum AS': 53.775, 'Petoro AS': 30.0, 'Spirit Energy Norge AS': 13.0, 'A/S Norske Shell': 3.225}","{'Equinor ASA': 53.775, 'Petoro AS': 30.0, 'Sval Energi AS': 13.0, 'A/S Norske Shell': 3.225}",0.16,1.38,0.09,0.0,1.71,2.05,14.77,0.22,0.0,17.24,0,0,0.0,9.50645,216.982157,485.61796599999997,197.500853,0.28117436056572115,79.8655279199533,145.74411600238574,56.46679765975942,102003.0218340642,106475.49139758159,45429.67891524276,47421.60868923831
tyrihans,2018,1.14451,2.92618,0.91306,0.0,4.98373,0.97265,3960848,0.0199233615538658,0.0636585747753139,0.0196870455022093,0.0,0.09273651251685,0.011320690999094,Producing,Producing,3488806.0,kristin,True,25.0,0.0,273.25,8.995369179009096,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,72.0,63.0,0.0,19.0,50.0,118.0,0.0,187.0,3692.0,0.0,288.1,0.0,495.0,1693.0,11.41096,993246522.0,equinor energy as,0.2525,192.018465,0.01665,1110.0,"{'Equinor Energy AS': 58.8355, 'Total E&P Norge AS': 23.1454, 'ExxonMobil Exploration and Production Norway AS': 11.7869, 'Eni Norge AS': 6.2322}","{'Equinor ASA': 58.8355, 'TotalEnergies EP Norge': 23.1454, 'Vår Energi AS': 6.2322}",1.91,20.64,2.94,0.0,28.14,35.42,47.32,7.38,0.0,96.76,0,0,0.0,7.887880000000001,349.75061999999997,601.494508,349.798772,0.6318212244608183,221.1393998435067,501.35833822640427,228.21997515940402,383256.22526972485,395640.0316609612,91549.38390229542,94507.53505740088
edvard grieg,2018,5.10305,0.46091,0.27653,0.0,5.84047,0.10222,21675433,0.0213893509860879,0.0066986870604121,0.0036799072575599,0.0,0.0232267613906237,0.0018590263010185,Producing,Producing,2986578.0,edvard grieg,True,30.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,22.0,0.0,11.0,9.0,26.0,46.0,0.0,2030.0,140.3531260784739,109.0,0.0,1344.0,3314.0,293.664562,912729842.0,aker bp asa,115.220828,365.704979,0.080392,7424.565045,"{'Lundin Norway AS': 65.0, 'OMV (Norge) AS': 20.0, 'Wintershall Norge AS': 15.0}","{'Aker BP': 65.0, 'OMV (Norge) AS': 20.0, 'Wintershall Dea Norge AS': 15.0}",14.35,1.3,0.4,0.0,16.41,54.2,5.24,1.47,0.0,62.23,0,0,0.0,9.74971,169.714122,540.611024,327.754191,0.5990403817139176,170.68754121163605,542.919884390552,372.2549270013066,538079.8390172591,547638.3413251108,109678.0288102342,111626.35992298867
sygna,2018,0.15586,0.0,0.0,0.0,0.15586,1.11066,104718,0.0098647939971425,0.0,0.0,0.0,0.0098647939971425,0.070851778254453,Producing,Producing,96205.0,statfjord,True,20.0,0.0,299.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,0.0,9.0,2739.0,0.0,299.0,0.0,25.0,254.0,0.663585,993246794.0,equinor energy as,0.0,11.31165,0.0,0.0,"{'Statoil Petroleum AS': 30.7063, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 20.995, 'Spirit Energy Norge AS': 12.7187, 'Idemitsu Petroleum Norge AS': 4.32, 'DEA Norge AS': 1.26}","{'Equinor ASA': 30.7063, 'Petoro AS': 30.0, 'Vår Energi AS': 20.995, 'Sval Energi AS': 12.7187, 'Idemitsu Petroleum Norge AS': 4.32, 'Wintershall Dea Norge AS': 1.26}",0.37,0.0,0.0,0.0,0.37,11.48,0.0,0.0,0.0,11.48,0,0,0.0,4.08441,980.278271,2619.4717349999996,813.5547819999999,0.038159734208857585,37.40715827207847,100.38999473267864,31.070356472690058,61908.00966172529,64002.810524961686,472860.3330043239,488860.6573432941
embla,2018,0.14676,0.1057599999999999,0.02204,0.0,0.27453,0.00705,43534,0.003441976176559,0.0011543383254908,0.0003117205430665,0.0,0.0043196298768213,0.0004725775549627,Producing,Producing,20900.0,embla,True,20.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,17.0,0.0,4633.0,0.0,71.0,0.0,4.0,0.0,0.120799,872450912.0,conocophillips skandinavia as,93.096856,1.715985,0.01314,876.0,"{'Total E&P Norge AS': 39.896, 'ConocoPhillips Skandinavia AS': 35.112, 'Eni Norge AS': 12.388, 'Equinor Energy AS': 7.604, 'Petoro AS': 5.0}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Equinor ASA': 7.604, 'Petoro AS': 5.0}",0.36,0.32,0.04,0.0,0.76,12.51,5.73,0.67,0.0,19.51,0,0,0.0,0.27453,93.096856,1.715985,0.120799,1.0,186.193712,3.43197,0.241598,6843.27248,17270.120352,29675.27393137709,74890.42030275121
troll,2018,6.41034,38.5548,1.48111,0.0,46.44625,17.17168,46437,0.0575241319321331,0.3295635132331027,0.0119961679171712,0.0,0.3455030652004101,0.1494545952536228,Producing,Producing,41105.0,troll,True,27.042857142857144,5.797140010223718,329.2307692307692,9.896769874360745,0.0,0.0,652.0,31.0,23.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,938.0,0.0,55.0,14.0,0.0,276.0,5320.0,1312.0,0.0,79.0,1520.0,6316.0,1092.0,6823.0,1584.5588235294117,9.471460085421484,336.5882352941176,7.717267718167367,9499.0,26235.0,694.505478,912732401.0,equinor energy as,452.084728,4271.850811,251.510215,16946216.316064,"{'Petoro AS': 56.0, 'Equinor Energy AS': 30.58385, 'A/S Norske Shell': 8.10145, 'Total E&P Norge AS': 3.69096, 'ConocoPhillips Skandinavia AS': 1.62374}","{'Petoro AS': 56.0, 'Equinor ASA': 30.58385, 'A/S Norske Shell': 8.10145, 'TotalEnergies EP Norge': 3.69096, 'ConocoPhillips': 1.62374}",2.89,606.03,8.05,0.0,624.22,295.76,1436.56,21.52,1.52,1774.73,0,0,0.0,49.00407,452.084728,4293.458371000001,695.773061,0.9478039273064461,856.9753613473329,8118.233681293565,1317.711459314068,3746417.889817383,3794408.5100528337,96025.43364430168,97255.49399915247
tune,2018,0.01043,0.10769,0.0018,0.0,0.11993,0.00662,853376,0.0009077690768965,0.0093640487148099,0.0001515975533503,0.0,0.0104193949033288,0.0008650153265413,Producing,Producing,22332.0,oseberg,True,17.5,3.5355339059327378,96.5,4.949747468305833,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,12.0,15.0,0.0,0.0,14.0,21.0,0.0,35.0,3545.0,0.0,92.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,"{'Equinor Energy AS': 50.0, 'Petoro AS': 40.0, 'Total E&P Norge AS': 10.0}","{'Equinor ASA': 50.0, 'Petoro AS': 40.0, 'TotalEnergies EP Norge': 10.0}",0.03,0.2,0.0,0.0,0.23,3.5,19.03,0.14,0.0,22.8,0,0,0.0,8.8012,482.234582,4935.069228,1110.762424,0.01362655092487388,6.5711940893582685,67.24797215312003,15.135860736072352,35238.39631607663,35606.38318508069,349791.3099712593,353444.1041508409
brynhild,2018,0.0,0.0,0.0,0.0,0.0,0.00117,21123063,0.0013524718111665,0.0,0.0,0.0,0.0013524718111665,0.0005232399067349,Producing,Shut down,,brynhild,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,10.0,3441.5,70.0035713374682,81.25,1.0606601717798212,2.0,0.0,0.073129,912729761.0,aker bp asa,0.0,1.223505,0.0,0.0,"{'Lundin Norway AS': 51.0, 'CapeOmega II AS': 49.0}","{'Aker BP': 51.0, 'CapeOmega AS': 49.0}",0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.49,0,0,0.0,0.0,0.0,1.223505,0.073129,,,,,,,,
vega,2018,0.54744,1.43378,0.94237,0.0,2.92358,0.02377,4467595,0.0043608610492549,0.0155482713645035,0.0115680142543082,0.0,0.0291547276170476,0.0002469250284944,Producing,Producing,20459640.0,gjøa,True,23.33333333333333,5.773502691896258,374.3333333333333,5.507570547286094,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,3.0,20.0,0.0,23.0,3487.0,0.0,368.0,0.0,0.0,-30.0,0.0,,,0.0,0.0,0.0,0.0,"{'Wintershall Norge AS': 55.62, 'Petoro AS': 28.32, 'Spirit Energy Norge AS': 7.3, 'ENGIE E&P Norge AS': 4.38, 'Idemitsu Petroleum Norge AS': 4.38}","{'Wintershall Dea Norge AS': 55.62, 'Petoro AS': 28.32, 'Sval Energi AS': 7.3, 'Neptune Energy Norge AS': 4.38, 'Idemitsu Petroleum Norge AS': 4.38}",2.45,9.2,1.07,0.0,13.68,11.5,27.58,5.82,0.0,50.14,0,0,0.0,9.4546,127.578669,63.658068,118.064246,0.3092230237133247,39.450261789501404,19.68454027070844,36.508183140553804,43518.314914368544,45727.52957458062,17720.574691029713,18620.162679945162
tambar,2018,0.33161,0.0,0.01611,0.0,0.3477,0.01899,1028599,0.0171241251711959,0.0,0.0008074328004686,0.0,0.0179140303063878,0.0012563230982803,Producing,Producing,21316.0,ula,True,15.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,12.0,13.0,0.0,4324.5,77.07463914933368,67.4,0.0,688.0,79.0,6.293974,993302392.0,aker bp asa,0.0,71.675864,0.000732,184.0,"{'Aker BP ASA': 55.0, 'Faroe Petroleum Norge AS': 45.0}","{'Aker BP': 55.0, 'DNO ASA': 45.0}",0.23,0.05,0.0,0.0,0.28,11.93,2.57,0.26,0.0,14.99,0,0,0.0,0.38381000000000004,0.0,71.675864,6.293974,0.9059169901774314,0.0,129.86476596649382,11.403635964670018,49843.60669075219,49843.60669075219,170657.54102042055,170657.54102042055
