fclName,fclPhase,fclSurface,fclCurrentOperatorName,fclKind,fclBelongsToName,fclBelongsToKind,fclBelongsToS,fclStartupDate,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclWaterDepth,fclFunctions,fclDesignLifetime,fclNationName,fclFactPageUrl,fclFactMapUrl,fclNpdidFacility,fclDateUpdated,datesyncNPD
GULLFAKS SØR M,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,GULLFAKS SØR,FIELD,43699.0,01.10.2001,ED50,61.0,5.0,49.39,N,2.0,11.0,33.63,E,135,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281017,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281017,281017,02.01.2024,22.05.2024
GULLFAKS SØR O,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,GULLFAKS SØR,FIELD,43699.0,27.07.2015,ED50,61.0,4.0,51.62,N,2.0,15.0,10.77,E,135,OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=432415,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=432415,432415,02.01.2024,22.05.2024
GULLFAKS SØR P,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,GULLFAKS SØR,FIELD,43699.0,27.07.2015,ED50,61.0,4.0,50.0,N,2.0,15.0,7.0,E,135,GAS INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=436279,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=436279,436279,02.01.2024,22.05.2024
GULLFAKS SØR Q,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,GULLFAKS SØR,FIELD,43699.0,29.08.2016,ED50,61.0,4.0,12.82,N,2.0,6.0,21.42,E,140,GAS PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=441635,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=441635,441635,02.01.2024,22.05.2024
GULLFAKS T,IN SERVICE,N,Gassco AS,SUBSEA STRUCTURE,STATPIPE,TUF,123940.0,01.02.2001,ED50,61.0,5.0,46.79,N,2.0,0.0,58.56,E,136,T-CONNECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=287289,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=287289,287289,02.01.2024,22.05.2024
GYDA,REMOVED,Y,,JACKET 6 LEGS,GYDA,FIELD,43492.0,22.06.1990,ED50,56.0,54.0,17.73,N,3.0,5.0,6.71,E,66,DRILLING - PROCESSING - QUARTER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272337,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272337,272337,02.01.2024,22.05.2024
GYDA-Y,INSTALLATION,N,,SUBSEA STRUCTURE,GYDA,FIELD,43492.0,22.04.1990,ED50,57.0,4.0,46.14,N,2.0,50.0,49.91,E,71,Y-CONNECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286925,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286925,286925,02.01.2024,22.05.2024
H-7,REMOVED,Y,Gassco AS,JACKET 8 LEGS,NORPIPE GASSLEDNING,TUF,124165.0,17.09.1977,ED50,54.0,30.0,33.61,N,6.0,2.0,9.15,E,41,BOOSTER - QUARTER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277237,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277237,277237,02.01.2024,22.05.2024
H-7 BP,IN SERVICE,N,Gassco AS,SUBSEA STRUCTURE,NORPIPE GASSLEDNING,TUF,124165.0,25.06.2007,ED50,54.0,30.0,33.11,N,6.0,2.0,9.15,E,40,BYPASS,28.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=377218,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=377218,377218,02.01.2024,22.05.2024
HARALD A,IN SERVICE,Y,,JACKET 4 LEGS,,INGEN REGISTERING,,,,,,,N,,,,E,0,,,Denmark,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=412931,,412931,29.02.2024,22.05.2024
HARALD-Y,IN SERVICE,N,,SUBSEA STRUCTURE,,INGEN REGISTERING,,,ED50,56.0,20.0,8.76,N,4.0,18.0,0.66,E,0,Y-CONNECTION,,Denmark,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=441523,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=441523,441523,02.01.2024,22.05.2024
HAUGSNESET,IN SERVICE,Y,Equinor Energy AS,LANDFALL,JOHAN SVERDRUP,FIELD,26376286.0,01.10.2018,,,,,N,,,,E,0,,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=730319,,730319,29.02.2024,22.05.2024
HEIDRUN,IN SERVICE,Y,Equinor Energy AS,TLP CONCRETE,HEIDRUN,FIELD,43771.0,19.10.1995,ED50,65.0,19.0,33.0,N,7.0,19.0,3.0,E,345,DRILLING - OIL PRODUCER - PROCESSING - QUARTER,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272421,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272421,272421,02.01.2024,22.05.2024
HEIDRUN B,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,HEIDRUN,FIELD,43771.0,15.08.1995,ED50,65.0,18.0,46.0,N,7.0,15.0,45.0,E,339,WATER INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=278049,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=278049,278049,02.01.2024,22.05.2024
HEIDRUN C,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,HEIDRUN,FIELD,43771.0,15.08.1995,ED50,65.0,17.0,10.86,N,7.0,18.0,11.09,E,327,WATER INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=356124,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=356124,356124,02.01.2024,22.05.2024
HEIDRUN D,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,HEIDRUN,FIELD,43771.0,15.08.2000,ED50,65.0,21.0,42.8,N,7.0,20.0,9.56,E,359,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283593,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283593,283593,02.01.2024,22.05.2024
HEIDRUN E,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,HEIDRUN,FIELD,43771.0,15.08.2000,ED50,65.0,22.0,59.86,N,7.0,22.0,9.78,E,363,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283621,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283621,283621,02.01.2024,22.05.2024
HEIDRUN F,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,HEIDRUN,FIELD,43771.0,,ED50,65.0,22.0,9.98,N,7.0,21.0,25.31,E,358,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283649,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283649,283649,02.01.2024,22.05.2024
HEIDRUN FSU,IN SERVICE,Y,Equinor Energy AS,FSU,HEIDRUN,FIELD,43771.0,01.06.2015,ED50,65.0,20.0,37.03,N,7.0,21.0,57.13,E,0,OFFLOADING - STORAGE,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=443503,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=443503,443503,02.01.2024,22.05.2024
HEIDRUN PLEM-1,IN SERVICE,N,Equinor Energy AS,SUBSEA STRUCTURE,HEIDRUN,FIELD,43771.0,19.10.1995,ED50,65.0,19.0,18.23,N,7.0,22.0,42.28,E,343,PIPELINE END MANIFOLD,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286785,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286785,286785,02.01.2024,22.05.2024
HEIDRUN PLEM-2,IN SERVICE,N,Equinor Energy AS,SUBSEA STRUCTURE,HEIDRUN,FIELD,43771.0,19.10.1995,ED50,65.0,20.0,30.65,N,7.0,21.0,55.83,E,345,PIPELINE END MANIFOLD,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286813,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286813,286813,02.01.2024,22.05.2024
HEIDRUN RISER-BASE,IN SERVICE,N,Equinor Energy AS,SUBSEA STRUCTURE,HEIDRUN,FIELD,43771.0,15.08.1995,ED50,65.0,19.0,24.49,N,7.0,19.0,3.0,E,350,RISER BASE,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281997,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281997,281997,02.01.2024,22.05.2024
HEIDRUN SDU,IN SERVICE,N,Equinor Energy AS,SUBSEA STRUCTURE,HEIDRUN,FIELD,43771.0,15.08.2000,ED50,65.0,19.0,32.0,N,7.0,19.0,2.0,E,345,DISTRIBUTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282025,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282025,282025,02.01.2024,22.05.2024
HEIDRUN STL-I,REMOVED,N,Equinor Energy AS,LOADING SYSTEM,HEIDRUN,FIELD,43771.0,19.10.1995,ED50,65.0,19.0,13.99,N,7.0,22.0,53.6,E,343,OFFLOADING,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=287681,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=287681,287681,02.01.2024,22.05.2024
HEIDRUN STL-II,IN SERVICE,N,Equinor Energy AS,LOADING SYSTEM,HEIDRUN,FIELD,43771.0,20.08.2014,ED50,65.0,20.0,37.03,N,7.0,21.0,57.13,E,353,OFFLOADING,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=287709,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=287709,287709,02.01.2024,22.05.2024
HEIDRUN TEMPLATE,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,HEIDRUN,FIELD,43771.0,15.08.1995,ED50,65.0,19.0,32.75,N,7.0,19.0,3.47,E,345,OIL PRODUCER,40.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279533,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=279533,279533,02.01.2024,22.05.2024
HEIDRUN UMBILCAL BASE,IN SERVICE,N,Equinor Energy AS,SUBSEA STRUCTURE,HEIDRUN,FIELD,43771.0,15.08.1995,ED50,65.0,19.0,26.48,N,7.0,18.0,35.98,E,350,RISER BASE,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282473,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282473,282473,02.01.2024,22.05.2024
HEIMDAL,SHUT DOWN,Y,Equinor Energy AS,JACKET 8 LEGS,HEIMDAL,FIELD,43590.0,15.10.1985,ED50,59.0,34.0,26.98,N,2.0,13.0,43.7,E,120,DISTRIBUTION - DRILLING - OIL PRODUCER - PROCESSING - QUARTER - WELLHEAD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271777,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271777,271777,02.01.2024,22.05.2024
HEIMDAL HRP,SHUT DOWN,Y,Gassco AS,JACKET 4 LEGS,OSEBERG GASSTRANSPORT,TUF,124170.0,30.09.2000,ED50,59.0,34.0,31.08,N,2.0,13.0,41.9,E,120,RISER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280569,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=280569,280569,18.01.2024,22.05.2024
HOD,SHUT DOWN,Y,Aker BP ASA,JACKET 4 LEGS,HOD,FIELD,43485.0,01.08.1990,ED50,56.0,10.0,35.52,N,3.0,27.0,36.22,E,72,OIL PRODUCER - WELLHEAD,15.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272309,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272309,272309,02.01.2024,22.05.2024
HOD B,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,HOD,FIELD,43485.0,11.04.2022,ED50,56.0,10.0,50.92,N,3.0,27.0,55.23,E,72,WELLHEAD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=726653,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=726653,726653,02.01.2024,22.05.2024
HOUND POINT,IN SERVICE,Y,,ONSHORE FACILITY,,INGEN REGISTERING,,,ED50,56.0,14.0,10.79,N,3.0,23.0,10.21,W,0,LANDFALL,,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=416651,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=416651,416651,02.01.2024,22.05.2024
HULDRA,REMOVED,Y,Equinor Energy AS,JACKET 4 LEGS,HULDRA,FIELD,97002.0,21.11.2001,ED50,60.0,51.0,20.97,N,2.0,39.0,1.17,E,125,OIL PRODUCER - WELLHEAD,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277573,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277573,277573,02.01.2024,22.05.2024
HYGGEVANNET,IN SERVICE,Y,Vår Energi ASA,LANDFALL,GOLIAT,FIELD,5774394.0,12.03.2016,ED50,70.0,40.0,49.75,N,23.0,43.0,36.37,E,0,,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=437919,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=437919,437919,02.01.2024,22.05.2024
HYME,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,HYME,FIELD,20474183.0,25.02.2013,ED50,64.0,21.0,29.38,N,7.0,33.0,4.52,E,256,OIL PRODUCER - WATER INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=424593,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=424593,424593,02.01.2024,22.05.2024
HÆWENE BRIM,IN SERVICE,Y,,FPSO,,INGEN REGISTERING,,01.01.1999,ED50,57.0,9.0,41.2,N,2.0,17.0,40.55,E,82,,,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=433262,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=433262,433262,02.01.2024,22.05.2024
IDUN,IN SERVICE,N,Aker BP ASA,MULTI WELL TEMPLATE,SKARV,FIELD,4704482.0,31.12.2012,ED50,65.0,47.0,53.97,N,7.0,43.0,14.5,E,393,GAS PRODUCER - OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=408694,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=408694,408694,02.01.2024,22.05.2024
ILT EHTF Skarv,IN SERVICE,N,,SUBSEA STRUCTURE,,INGEN REGISTERING,,,ED50,65.0,50.0,27.28,N,7.0,41.0,36.26,E,0,,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=754051,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=754051,754051,02.01.2024,22.05.2024
INSPIRER,IN SERVICE,Y,Repsol Norge AS,JACK-UP 3 LEGS,YME,FIELD,43807.0,25.10.2021,ED50,57.0,48.0,55.1,N,4.0,32.0,2.5,E,90,DRILLING - PROCESSING - QUARTER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=369304,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=369304,369304,02.01.2024,22.05.2024
IVAR AASEN,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,IVAR AASEN,FIELD,23384520.0,24.12.2016,ED50,58.0,55.0,20.17,N,2.0,11.0,53.25,E,113,PROCESSING - QUARTER - WELLHEAD,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=442024,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=442024,442024,02.01.2024,22.05.2024
JOHAN CASTBERG CA,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,27.0,13.03,N,20.0,9.0,2.64,E,365,GAS INJECTION - GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453134,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453134,453134,02.01.2024,22.05.2024
JOHAN CASTBERG CB,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,26.0,30.15,N,20.0,8.0,13.22,E,361,GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453075,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453075,453075,02.01.2024,22.05.2024
JOHAN CASTBERG CC,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,23.0,25.54,N,20.0,7.0,46.15,E,344,GAS PRODUCER - OIL PRODUCER - WATER INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=452957,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=452957,452957,02.02.2024,22.05.2024
JOHAN CASTBERG CD,INSTALLATION,N,Equinor Energy AS,SINGLE WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,23.0,49.76,N,20.0,8.0,4.93,E,345,GAS INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453017,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453017,453017,02.01.2024,22.05.2024
JOHAN CASTBERG DA,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,29.0,8.19,N,20.0,20.0,42.72,E,373,GAS INJECTION - GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453482,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453482,453482,02.01.2024,22.05.2024
JOHAN CASTBERG EA,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,29.0,56.15,N,20.0,18.0,43.81,E,378,GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453307,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453307,453307,02.01.2024,22.05.2024
JOHAN CASTBERG EB,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,31.0,25.94,N,20.0,20.0,47.88,E,389,GAS INJECTION - GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453365,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453365,453365,02.01.2024,22.05.2024
JOHAN CASTBERG EC,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,32.0,26.07,N,20.0,21.0,31.49,E,392,GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453424,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453424,453424,02.01.2024,22.05.2024
JOHAN CASTBERG FPSO,FABRICATION,Y,,FPSO,,,,01.01.2022,ED50,72.0,29.0,2.4,N,20.0,14.0,13.55,E,372,ACCOMMODATION - PROCESSING - QUARTER - STORAGE,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=452894,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=452894,452894,02.01.2024,22.05.2024
JOHAN CASTBERG UMBILICAL BASE,INSTALLATION,N,Equinor Energy AS,SUBSEA STRUCTURE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,29.0,2.4,N,20.0,14.0,13.55,E,360,RISER BASE - UMBILICAL SUPPORT,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=459964,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=459964,459964,02.01.2024,22.05.2024
JOHAN CASTBERG YA,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,29.0,32.75,N,20.0,22.0,7.52,E,371,WATER INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453541,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453541,453541,02.01.2024,22.05.2024
JOHAN CASTBERG YB,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,32.0,2.47,N,20.0,25.0,9.94,E,390,WATER INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453598,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453598,453598,02.01.2024,22.05.2024
JOHAN CASTBERG ZA,INSTALLATION,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,28.0,16.02,N,20.0,12.0,42.22,E,367,WATER INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453193,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453193,453193,02.01.2024,22.05.2024
JOHAN CASTBERG ZB,INSTALLATION,N,Equinor Energy AS,SINGLE WELL TEMPLATE,JOHAN CASTBERG,FIELD,32017325.0,01.01.2022,ED50,72.0,26.0,55.4,N,20.0,12.0,58.56,E,358,WATER INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453250,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453250,453250,02.01.2024,22.05.2024
JOHAN SVERDRUP D,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN SVERDRUP,FIELD,26376286.0,01.06.2016,ED50,58.0,50.0,9.57,N,2.0,33.0,12.85,E,120,DRILLING TEMPLATE,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=449393,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=449393,449393,02.01.2024,22.05.2024
JOHAN SVERDRUP DP,IN SERVICE,Y,Equinor Energy AS,JACKET 8 LEGS,JOHAN SVERDRUP,FIELD,26376286.0,08.11.2018,ED50,58.0,50.0,9.55,N,2.0,33.0,13.38,E,113,DRILLING,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=451874,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=451874,451874,02.01.2024,22.05.2024
JOHAN SVERDRUP E,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,JOHAN SVERDRUP,FIELD,26376286.0,05.10.2019,ED50,58.0,52.0,11.46,N,2.0,31.0,9.9,E,120,WATER INJECTION,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=449559,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=449559,449559,02.01.2024,22.05.2024
