fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,DatesyncNPD
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,02.10.2018,30.10.2018,Repsol Sinopec Zeta Limited,26.979,,24635035,33199949,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,02.10.2018,30.10.2018,Total E&P Norge AS,6.255,,24635035,2410708,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,02.10.2018,30.10.2018,Equinor Energy AS,0.471,,24635035,32011216,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,02.10.2018,30.10.2018,Petoro AS,0.354,,24635035,1626839,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,29.06.2018,01.10.2018,Total Oil UK Limited,65.941,,24635035,32057045,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,29.06.2018,01.10.2018,Repsol Sinopec Resources UK Limited,22.739,,24635035,28222413,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,29.06.2018,01.10.2018,Total E&P Norge AS,6.255,,24635035,2410708,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,29.06.2018,01.10.2018,Repsol Sinopec North Sea Limited,4.24,,24635035,28222425,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,29.06.2018,01.10.2018,Equinor Energy AS,0.471,,24635035,32011216,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,29.06.2018,01.10.2018,Petoro AS,0.354,,24635035,1626839,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,16.05.2018,28.06.2018,Maersk Oil UK Limited,65.941,,24635035,27116198,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,16.05.2018,28.06.2018,Repsol Sinopec Resources UK Limited,22.739,,24635035,28222413,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,16.05.2018,28.06.2018,Total E&P Norge AS,6.255,,24635035,2410708,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,16.05.2018,28.06.2018,Repsol Sinopec North Sea Limited,4.24,,24635035,28222425,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,16.05.2018,28.06.2018,Equinor Energy AS,0.471,,24635035,32011216,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,16.05.2018,28.06.2018,Petoro AS,0.354,,24635035,1626839,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,14.05.2018,15.05.2018,Maersk Oil UK Limited,65.941,,24635035,27116198,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,14.05.2018,15.05.2018,Repsol Sinopec Resources UK Limited,22.739,,24635035,28222413,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,14.05.2018,15.05.2018,Total E&P Norge AS,6.255,,24635035,2410708,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,14.05.2018,15.05.2018,Repsol Sinopec North Sea Limited,4.24,,24635035,28222425,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,14.05.2018,15.05.2018,Statoil Petroleum AS,0.471,,24635035,17237817,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,14.05.2018,15.05.2018,Petoro AS,0.354,,24635035,1626839,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,09.09.2016,13.05.2018,Maersk Oil UK Limited,65.941,,24635035,27116198,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,09.09.2016,13.05.2018,Repsol Sinopec Resources UK Limited,22.739,,24635035,28222413,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,09.09.2016,13.05.2018,Maersk Oil Norway AS,6.255,,24635035,4719674,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,09.09.2016,13.05.2018,Repsol Sinopec North Sea Limited,4.24,,24635035,28222425,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,09.09.2016,13.05.2018,Statoil Petroleum AS,0.471,,24635035,17237817,02.01.2024,22.05.2024
FLYNDRE,FLYNDRE UNIT,BUSINESS ARRANGEMENT AREA,09.09.2016,,09.09.2016,13.05.2018,Petoro AS,0.354,,24635035,1626839,02.01.2024,22.05.2024
FLYNDRE,018 C,PRODUCTION LICENSE,23.05.2014,08.09.2016,23.05.2014,08.09.2016,Maersk Oil Norway AS,88.346,,24635035,4719674,02.01.2024,22.05.2024
FLYNDRE,018 C,PRODUCTION LICENSE,23.05.2014,08.09.2016,23.05.2014,08.09.2016,Statoil Petroleum AS,6.654,,24635035,17237817,02.01.2024,22.05.2024
FLYNDRE,018 C,PRODUCTION LICENSE,23.05.2014,08.09.2016,23.05.2014,08.09.2016,Petoro AS,5.0,,24635035,1626839,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2024,,Equinor Energy AS,45.0,,1578840,32011216,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2024,,Vår Energi ASA,25.0,,1578840,50000032,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2024,,INPEX Idemitsu Norge AS,15.0,,1578840,50000033,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2024,,Vår Energi Norge AS,15.0,0.0,1578840,50000114,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2022,30.01.2024,Equinor Energy AS,45.0,,1578840,32011216,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2022,30.01.2024,Vår Energi ASA,25.0,,1578840,50000032,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2022,30.01.2024,INPEX Idemitsu Norge AS,15.0,,1578840,50000033,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,31.01.2022,30.01.2024,Neptune Energy Norge AS,15.0,,1578840,31123361,18.02.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,28.01.2022,30.01.2022,Equinor Energy AS,45.0,,1578840,32011216,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,28.01.2022,30.01.2022,Vår Energi ASA,25.0,,1578840,50000032,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,28.01.2022,30.01.2022,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,28.01.2022,30.01.2022,Neptune Energy Norge AS,15.0,,1578840,31123361,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.12.2019,27.01.2022,Equinor Energy AS,45.0,,1578840,32011216,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.12.2019,27.01.2022,Vår Energi AS,25.0,,1578840,33360957,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.12.2019,27.01.2022,Neptune Energy Norge AS,15.0,,1578840,31123361,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.12.2019,27.01.2022,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,16.05.2018,09.12.2019,Equinor Energy AS,45.0,,1578840,32011216,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,16.05.2018,09.12.2019,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,16.05.2018,09.12.2019,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,16.05.2018,09.12.2019,Neptune Energy Norge AS,15.0,,1578840,31123361,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,22.02.2018,15.05.2018,Statoil Petroleum AS,45.0,,1578840,17237817,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,22.02.2018,15.05.2018,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,22.02.2018,15.05.2018,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,22.02.2018,15.05.2018,Neptune Energy Norge AS,15.0,,1578840,31123361,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,13.01.2016,21.02.2018,Statoil Petroleum AS,45.0,,1578840,17237817,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,13.01.2016,21.02.2018,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,13.01.2016,21.02.2018,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,13.01.2016,21.02.2018,ENGIE E&P Norge AS,15.0,,1578840,27432696,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.11.2009,12.01.2016,Statoil Petroleum AS,45.0,,1578840,17237817,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.11.2009,12.01.2016,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.11.2009,12.01.2016,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.11.2009,12.01.2016,GDF SUEZ E&P Norge AS,15.0,,1578840,5267845,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.01.2009,01.11.2009,StatoilHydro Petroleum AS,45.0,,1578840,4511658,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.01.2009,01.11.2009,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.01.2009,01.11.2009,GDF SUEZ E&P Norge AS,15.0,,1578840,5267845,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,02.01.2009,01.11.2009,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2009,01.01.2009,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2009,01.01.2009,StatoilHydro Petroleum AS,25.0,,1578840,4511658,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2009,01.01.2009,StatoilHydro ASA,20.0,,1578840,4511854,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2009,01.01.2009,GDF SUEZ E&P Norge AS,15.0,,1578840,5267845,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2009,01.01.2009,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2008,31.12.2008,ExxonMobil Exploration and Production Norway AS,25.0,,1578840,2835212,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2008,31.12.2008,StatoilHydro Petroleum AS,25.0,,1578840,4511658,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2008,31.12.2008,StatoilHydro ASA,20.0,,1578840,4511854,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2008,31.12.2008,Gaz de France Norge AS,15.0,,1578840,1628733,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2008,31.12.2008,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.10.2007,31.12.2007,Mobil Development Norway AS,25.0,,1578840,474,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.10.2007,31.12.2007,StatoilHydro Petroleum AS,25.0,,1578840,4511658,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.10.2007,31.12.2007,StatoilHydro ASA,20.0,,1578840,4511854,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.10.2007,31.12.2007,Gaz de France Norge AS,15.0,,1578840,1628733,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.10.2007,31.12.2007,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2007,30.09.2007,Mobil Development Norway AS,25.0,,1578840,474,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2007,30.09.2007,Norsk Hydro Petroleum AS,25.0,,1578840,4524355,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2007,30.09.2007,Statoil ASA (old),20.0,,1578840,1622484,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2007,30.09.2007,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,01.01.2007,30.09.2007,Gaz de France Norge AS,15.0,,1578840,1628733,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,19.03.2002,31.12.2006,Norsk Hydro Produksjon AS,25.0,,1578840,430,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,19.03.2002,31.12.2006,Mobil Development Norway AS,25.0,,1578840,474,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,19.03.2002,31.12.2006,Statoil ASA (old),20.0,,1578840,1622484,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,19.03.2002,31.12.2006,Idemitsu Petroleum Norge AS,15.0,,1578840,441,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,19.03.2002,31.12.2006,Gaz de France Norge AS,15.0,,1578840,1628733,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,17.06.2001,18.03.2002,Petoro AS,30.0,,1578840,1626839,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,17.06.2001,18.03.2002,Norsk Hydro Produksjon AS,25.0,,1578840,430,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,17.06.2001,18.03.2002,Mobil Development Norway AS,25.0,,1578840,474,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,17.06.2001,18.03.2002,Statoil ASA (old),20.0,,1578840,1622484,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.05.2001,16.06.2001,Statens Direkte Økonomiske Engasjement SDØE,30.0,,1578840,1623450,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.05.2001,16.06.2001,Mobil Development Norway AS,25.0,,1578840,474,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.05.2001,16.06.2001,Norsk Hydro Produksjon AS,25.0,,1578840,430,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,10.05.2001,16.06.2001,Statoil ASA (old),20.0,,1578840,1622484,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,23.03.2001,09.05.2001,Den norske stats oljeselskap a.s,50.0,30.0,1578840,749,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,23.03.2001,09.05.2001,Mobil Development Norway AS,25.0,,1578840,474,02.01.2024,22.05.2024
FRAM,090,PRODUCTION LICENSE,23.03.2001,,23.03.2001,09.05.2001,Norsk Hydro Produksjon AS,25.0,,1578840,430,02.01.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2024,,Equinor Energy AS,49.2,,23410947,32011216,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2024,,INPEX Idemitsu Norge AS,28.8,,23410947,50000033,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2024,,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2024,,Vår Energi Norge AS,10.8,,23410947,50000114,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2022,30.01.2024,Equinor Energy AS,49.2,,23410947,32011216,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2022,30.01.2024,INPEX Idemitsu Norge AS,28.8,,23410947,50000033,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2022,30.01.2024,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,31.01.2022,30.01.2024,Neptune Energy Norge AS,10.8,,23410947,31123361,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,16.05.2018,30.01.2022,Equinor Energy AS,49.2,,23410947,32011216,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,16.05.2018,30.01.2022,Idemitsu Petroleum Norge AS,28.8,,23410947,441,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,16.05.2018,30.01.2022,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,16.05.2018,30.01.2022,Neptune Energy Norge AS,10.8,,23410947,31123361,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,22.02.2018,15.05.2018,Statoil Petroleum AS,49.2,,23410947,17237817,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,22.02.2018,15.05.2018,Idemitsu Petroleum Norge AS,28.8,,23410947,441,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,22.02.2018,15.05.2018,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,22.02.2018,15.05.2018,Neptune Energy Norge AS,10.8,,23410947,31123361,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,13.01.2016,21.02.2018,Statoil Petroleum AS,49.2,,23410947,17237817,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,13.01.2016,21.02.2018,Idemitsu Petroleum Norge AS,28.8,,23410947,441,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,13.01.2016,21.02.2018,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,13.01.2016,21.02.2018,ENGIE E&P Norge AS,10.8,,23410947,27432696,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,28.06.2013,12.01.2016,Statoil Petroleum AS,49.2,,23410947,17237817,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,28.06.2013,12.01.2016,Idemitsu Petroleum Norge AS,28.8,,23410947,441,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,28.06.2013,12.01.2016,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,28.06.2013,12.01.2016,GDF SUEZ E&P Norge AS,10.8,,23410947,5267845,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,07.06.2013,27.06.2013,Statoil Petroleum AS,49.2,,23410947,17237817,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,07.06.2013,27.06.2013,ExxonMobil Exploration and Production Norway AS,18.0,,23410947,2835212,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,07.06.2013,27.06.2013,Petoro AS,11.2,,23410947,1626839,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,07.06.2013,27.06.2013,Idemitsu Petroleum Norge AS,10.8,,23410947,441,18.02.2024,22.05.2024
FRAM H-NORD,FRAM H-NORD UNIT,BUSINESS ARRANGEMENT AREA,07.06.2013,,07.06.2013,27.06.2013,GDF SUEZ E&P Norge AS,10.8,,23410947,5267845,18.02.2024,22.05.2024
FRIGG,903,PRODUCTION LICENSE,10.02.2017,06.10.2023,30.11.2018,06.10.2023,Equinor Energy AS,90.0,,43555,32011216,23.01.2024,22.05.2024
FRIGG,903,PRODUCTION LICENSE,10.02.2017,06.10.2023,30.11.2018,06.10.2023,Wellesley Petroleum AS,10.0,,43555,26464257,23.01.2024,22.05.2024
FRIGG,903,PRODUCTION LICENSE,10.02.2017,06.10.2023,16.05.2018,29.11.2018,Equinor Energy AS,80.0,,43555,32011216,23.01.2024,22.05.2024
FRIGG,903,PRODUCTION LICENSE,10.02.2017,06.10.2023,16.05.2018,29.11.2018,Wellesley Petroleum AS,20.0,,43555,26464257,23.01.2024,22.05.2024
FRIGG,903,PRODUCTION LICENSE,10.02.2017,06.10.2023,10.02.2017,15.05.2018,Statoil Petroleum AS,80.0,,43555,17237817,23.01.2024,22.05.2024
FRIGG,903,PRODUCTION LICENSE,10.02.2017,06.10.2023,10.02.2017,15.05.2018,Wellesley Petroleum AS,20.0,,43555,26464257,23.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.11.2009,31.12.2014,Total E&P UK Ltd,39.18,,43555,2747820,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.11.2009,31.12.2014,Statoil Petroleum AS,32.156,,43555,17237817,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.11.2009,31.12.2014,Total E&P Norge AS,28.664,,43555,2410708,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.01.2009,31.10.2009,Total E&P UK Ltd,39.18,,43555,2747820,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.01.2009,31.10.2009,StatoilHydro Petroleum AS,32.156,,43555,4511658,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.01.2009,31.10.2009,Total E&P Norge AS,28.664,,43555,2410708,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.10.2007,31.12.2008,Total E&P UK Ltd,39.18,,43555,2747820,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.10.2007,31.12.2008,Total E&P Norge AS,28.664,,43555,2410708,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.10.2007,31.12.2008,StatoilHydro Petroleum AS,19.992,,43555,4511658,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.10.2007,31.12.2008,StatoilHydro ASA,12.164,,43555,4511854,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.01.2007,30.09.2007,Total E&P UK Ltd,39.18,,43555,2747820,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.01.2007,30.09.2007,Total E&P Norge AS,28.664,,43555,2410708,02.01.2024,22.05.2024
FRIGG,FRIGG UNIT,BUSINESS ARRANGEMENT AREA,12.12.1977,31.12.2014,01.01.2007,30.09.2007,Norsk Hydro Petroleum AS,19.992,,43555,4524355,02.01.2024,22.05.2024
